frequency_mhz,symbol_rate_msps,power_dbm,noise_hex,noise_dec,locked,esno_db
1550,21,-15,0X1C060,114784,True,9.27
1550,21,-15,0X1C064,114788,True,8.92
1550,21,-15,0X1C068,114792,True,8.60
1550,21,-15,0X1C06C,114796,True,8.25
1550,21,-15,0X1C070,114800,True,7.95
1550,21,-15,0X1C074,114804,True,7.63
1550,21,-15,0X1C078,114808,True,7.35
1550,21,-15,0X1C07C,114812,True,7.06
1550,21,-15,0X1C080,114816,True,6.79
1550,21,-15,0X1C084,114820,True,6.51
1550,21,-15,0X1C088,114824,True,6.25
1550,21,-15,0X1C08C,114828,True,6.00
1550,21,-15,0X1C090,114832,True,5.76
1550,21,-15,0X1C094,114836,True,5.52
1550,21,-15,0X1C098,114840,True,5.30
1550,21,-15,0X1C09C,114844,True,5.09
1550,21,-15,0X1C0A0,114848,True,4.86
1550,21,-15,0X1C0A4,114852,True,4.65
1550,21,-15,0X1C0A8,114856,True,4.44
1550,21,-15,0X1C0AC,114860,True,4.22
1550,21,-15,0X1C0B0,114864,True,4.03
1550,21,-15,0X1C0B4,114868,True,3.84
1550,21,-15,0X1C0B8,114872,True,3.66
1550,21,-15,0X1C0BC,114876,True,3.48
1550,21,-15,0X1C0C0,114880,True,3.28
1550,21,-15,0X1C0C4,114884,True,3.11
1550,21,-15,0X1C0C8,114888,True,2.92
1550,21,-15,0X1C0CC,114892,True,2.74
1550,21,-15,0X1C0D0,114896,True,2.57
1550,21,-15,0X1C0D4,114900,True,2.41
1550,21,-15,0X1C0D8,114904,True,2.24
1550,21,-15,0X1C0DC,114908,True,2.11
1550,21,-15,0X1C0E0,114912,True,1.94
1550,21,-15,0X1C0E4,114916,True,1.77
1550,21,-15,0X1C0E8,114920,True,1.62
1550,21,-15,0X1C0EC,114924,True,1.47
1550,21,-15,0X1C0F0,114928,True,1.34
1550,21,-15,0X1C0F4,114932,True,1.20
1550,21,-15,0X1C0F8,114936,True,1.03
1550,21,-15,0X1C0FC,114940,True,0.92
1550,21,-15,0X1C100,114944,True,0.79
1550,21,-15,0X1C104,114948,True,0.62
1550,21,-15,0X1C108,114952,True,0.49
1550,21,-15,0X1C10C,114956,True,0.33
1550,21,-15,0X1C110,114960,True,0.24
1550,21,-15,0X1C114,114964,True,0.10
1550,21,-15,0X1C118,114968,True,-0.02
1550,21,-15,0X1C11C,114972,True,-0.15
1550,21,-15,0X1C120,114976,True,-0.26
1550,21,-15,0X1C124,114980,True,-0.41
1550,21,-15,0X1C128,114984,True,-0.51
1550,21,-15,0X1C12C,114988,True,-0.65
1550,21,-15,0X1C130,114992,True,-0.78
1550,21,-15,0X1C134,114996,True,-0.87
1550,21,-15,0X1C138,115000,True,-1.01
1550,21,-15,0X1C13C,115004,True,-1.10
1550,21,-15,0X1C140,115008,True,-1.25
1550,21,-15,0X1C144,115012,True,-1.35
1550,21,-15,0X1C148,115016,True,-1.45
1550,21,-15,0X1C14C,115020,True,-1.58
1550,21,-15,0X1C150,115024,True,-1.67
1550,21,-15,0X1C154,115028,True,-1.78
1550,21,-15,0X1C158,115032,True,-1.90
1550,21,-15,0X1C15C,115036,True,-1.99
1550,21,-15,0X1C160,115040,True,-2.13
1550,21,-15,0X1C164,115044,True,-2.20
1550,21,-10,0X1C000,114688,True,34.09
1550,21,-10,0X1C004,114692,True,32.28
1550,21,-10,0X1C008,114696,True,29.18
1550,21,-10,0X1C00C,114700,True,26.53
1550,21,-10,0X1C010,114704,True,24.38
1550,21,-10,0X1C014,114708,True,22.58
1550,21,-10,0X1C018,114712,True,21.10
1550,21,-10,0X1C01C,114716,True,19.82
1550,21,-10,0X1C020,114720,True,18.70
1550,21,-10,0X1C024,114724,True,17.72
1550,21,-10,0X1C028,114728,True,16.81
1550,21,-10,0X1C02C,114732,True,15.98
1550,21,-10,0X1C030,114736,True,15.26
1550,21,-10,0X1C034,114740,True,14.56
1550,21,-10,0X1C038,114744,True,13.91
1550,21,-10,0X1C03C,114748,True,13.37
1550,21,-10,0X1C040,114752,True,12.78
1550,21,-10,0X1C044,114756,True,12.26
1550,21,-10,0X1C048,114760,True,11.79
1550,21,-10,0X1C04C,114764,True,11.31
1550,21,-10,0X1C050,114768,True,10.84
1550,21,-10,0X1C054,114772,True,10.42
1550,21,-10,0X1C058,114776,True,10.01
1550,21,-10,0X1C05C,114780,True,9.65
1550,21,-10,0X1C060,114784,True,9.28
1550,21,-10,0X1C064,114788,True,8.91
1550,21,-10,0X1C068,114792,True,8.59
1550,21,-10,0X1C06C,114796,True,8.25
1550,21,-10,0X1C070,114800,True,7.94
1550,21,-10,0X1C074,114804,True,7.62
1550,21,-10,0X1C078,114808,True,7.34
1550,21,-10,0X1C07C,114812,True,7.05
1550,21,-10,0X1C080,114816,True,6.78
1550,21,-10,0X1C084,114820,True,6.52
1550,21,-10,0X1C088,114824,True,6.27
1550,21,-10,0X1C08C,114828,True,6.02
1550,21,-10,0X1C090,114832,True,5.76
1550,21,-10,0X1C094,114836,True,5.54
1550,21,-10,0X1C098,114840,True,5.30
1550,21,-10,0X1C09C,114844,True,5.09
1550,21,-10,0X1C0A0,114848,True,4.89
1550,21,-10,0X1C0A4,114852,True,4.64
1550,21,-10,0X1C0A8,114856,True,4.44
1550,21,-10,0X1C0AC,114860,True,4.24
1550,21,-10,0X1C0B0,114864,True,4.03
1550,21,-10,0X1C0B4,114868,True,3.84
1550,21,-10,0X1C0B8,114872,True,3.63
1550,21,-10,0X1C0BC,114876,True,3.48
1550,21,-10,0X1C0C0,114880,True,3.28
1550,21,-10,0X1C0C4,114884,True,3.10
1550,21,-10,0X1C0C8,114888,True,2.92
1550,21,-10,0X1C0CC,114892,True,2.77
1550,21,-10,0X1C0D0,114896,True,2.58
1550,21,-10,0X1C0D4,114900,True,2.44
1550,21,-10,0X1C0D8,114904,True,2.27
1550,21,-10,0X1C0DC,114908,True,2.11
1550,21,-10,0X1C0E0,114912,True,1.92
1550,21,-10,0X1C0E4,114916,True,1.79
1550,21,-10,0X1C0E8,114920,True,1.64
1550,21,-10,0X1C0EC,114924,True,1.49
1550,21,-10,0X1C0F0,114928,True,1.35
1550,21,-10,0X1C0F4,114932,True,1.21
1550,21,-10,0X1C0F8,114936,True,1.05
1550,21,-10,0X1C0FC,114940,True,0.89
1550,21,-10,0X1C100,114944,True,0.78
1550,21,-10,0X1C104,114948,True,0.63
1550,21,-10,0X1C108,114952,True,0.49
1550,21,-10,0X1C10C,114956,True,0.38
1550,21,-10,0X1C110,114960,True,0.24
1550,21,-10,0X1C114,114964,True,0.10
1550,21,-10,0X1C118,114968,True,-0.04
1550,21,-10,0X1C11C,114972,True,-0.16
1550,21,-10,0X1C120,114976,True,-0.28
1550,21,-10,0X1C124,114980,True,-0.40
1550,21,-10,0X1C128,114984,True,-0.54
1550,21,-10,0X1C12C,114988,True,-0.64
1550,21,-10,0X1C130,114992,True,-0.77
1550,21,-10,0X1C134,114996,True,-0.90
1550,21,-10,0X1C138,115000,True,-1.01
1550,21,-10,0X1C13C,115004,True,-1.11
1550,21,-10,0X1C140,115008,True,-1.20
1550,21,-10,0X1C144,115012,True,-1.35
1550,21,-10,0X1C148,115016,True,-1.46
1550,21,-10,0X1C14C,115020,True,-1.57
1550,21,-10,0X1C150,115024,True,-1.68
1550,21,-10,0X1C154,115028,True,-1.79
1550,21,-10,0X1C158,115032,True,-1.88
1550,21,-10,0X1C15C,115036,True,-1.98
1550,21,-10,0X1C160,115040,True,-2.11
1550,21,-5,0X1C000,114688,True,33.82
1550,21,-5,0X1C004,114692,True,32.16
1550,21,-5,0X1C008,114696,True,29.10
1550,21,-5,0X1C00C,114700,True,26.47
1550,21,-5,0X1C010,114704,True,24.36
1550,21,-5,0X1C014,114708,True,22.60
1550,21,-5,0X1C018,114712,True,21.10
1550,21,-5,0X1C01C,114716,True,19.80
1550,21,-5,0X1C020,114720,True,18.71
1550,21,-5,0X1C024,114724,True,17.74
1550,21,-5,0X1C028,114728,True,16.81
1550,21,-5,0X1C02C,114732,True,15.98
1550,21,-5,0X1C030,114736,True,15.24
1550,21,-5,0X1C034,114740,True,14.58
1550,21,-5,0X1C038,114744,True,13.94
1550,21,-5,0X1C03C,114748,True,13.33
1550,21,-5,0X1C040,114752,True,12.77
1550,21,-5,0X1C044,114756,True,12.25
1550,21,-5,0X1C048,114760,True,11.75
1550,21,-5,0X1C04C,114764,True,11.30
1550,21,-5,0X1C050,114768,True,10.85
1550,21,-5,0X1C054,114772,True,10.42
1550,21,-5,0X1C058,114776,True,10.03
1550,21,-5,0X1C05C,114780,True,9.64
1550,21,-5,0X1C060,114784,True,9.27
1550,21,-5,0X1C064,114788,True,8.92
1550,21,-5,0X1C068,114792,True,8.58
1550,21,-5,0X1C06C,114796,True,8.26
1550,21,-5,0X1C070,114800,True,7.93
1550,21,-5,0X1C074,114804,True,7.63
1550,21,-5,0X1C078,114808,True,7.34
1550,21,-5,0X1C07C,114812,True,7.07
1550,21,-5,0X1C080,114816,True,6.79
1550,21,-5,0X1C084,114820,True,6.52
1550,21,-5,0X1C088,114824,True,6.27
1550,21,-5,0X1C08C,114828,True,6.00
1550,21,-5,0X1C090,114832,True,5.77
1550,21,-5,0X1C094,114836,True,5.52
1550,21,-5,0X1C098,114840,True,5.30
1550,21,-5,0X1C09C,114844,True,5.09
1550,21,-5,0X1C0A0,114848,True,4.86
1550,21,-5,0X1C0A4,114852,True,4.63
1550,21,-5,0X1C0A8,114856,True,4.42
1550,21,-5,0X1C0AC,114860,True,4.23
1550,21,-5,0X1C0B0,114864,True,4.05
1550,21,-5,0X1C0B4,114868,True,3.83
1550,21,-5,0X1C0B8,114872,True,3.65
1550,21,-5,0X1C0BC,114876,True,3.47
1550,21,-5,0X1C0C0,114880,True,3.25
1550,21,-5,0X1C0C4,114884,True,3.09
1550,21,-5,0X1C0C8,114888,True,2.93
1550,21,-5,0X1C0CC,114892,True,2.75
1550,21,-5,0X1C0D0,114896,True,2.59
1550,21,-5,0X1C0D4,114900,True,2.42
1550,21,-5,0X1C0D8,114904,True,2.28
1550,21,-5,0X1C0DC,114908,True,2.10
1550,21,-5,0X1C0E0,114912,True,1.94
1550,21,-5,0X1C0E4,114916,True,1.78
1550,21,-5,0X1C0E8,114920,True,1.63
1550,21,-5,0X1C0EC,114924,True,1.49
1550,21,-5,0X1C0F0,114928,True,1.33
1550,21,-5,0X1C0F4,114932,True,1.18
1550,21,-5,0X1C0F8,114936,True,1.03
1550,21,-5,0X1C0FC,114940,True,0.89
1550,21,-5,0X1C100,114944,True,0.78
1550,21,-5,0X1C104,114948,True,0.60
1550,21,-5,0X1C108,114952,True,0.49
1550,21,-5,0X1C10C,114956,True,0.36
1550,21,-5,0X1C110,114960,True,0.21
1550,21,-5,0X1C114,114964,True,0.09
1550,21,-5,0X1C118,114968,True,-0.03
1550,21,-5,0X1C11C,114972,True,-0.17
1550,21,-5,0X1C120,114976,True,-0.30
1550,21,-5,0X1C124,114980,True,-0.40
1550,21,-5,0X1C128,114984,True,-0.52
1550,21,-5,0X1C12C,114988,True,-0.63
1550,21,-5,0X1C130,114992,True,-0.79
1550,21,-5,0X1C134,114996,True,-0.91
1550,21,-5,0X1C138,115000,True,-0.98
1550,21,-5,0X1C13C,115004,True,-1.13
1550,21,-5,0X1C140,115008,True,-1.23
1550,21,-5,0X1C144,115012,True,-1.37
1550,21,-5,0X1C148,115016,True,-1.43
1550,21,-5,0X1C14C,115020,True,-1.56
1550,21,-5,0X1C150,115024,True,-1.70
1550,21,-5,0X1C154,115028,True,-1.80
1550,21,-5,0X1C158,115032,True,-1.89
1550,21,-5,0X1C15C,115036,True,-1.99
1550,21,-5,0X1C160,115040,True,-2.11
1550,26,-30,0X1C000,114688,True,31.05
1550,26,-30,0X1C004,114692,True,29.84
1550,26,-30,0X1C008,114696,True,27.40
1550,26,-30,0X1C00C,114700,True,25.14
1550,26,-30,0X1C010,114704,True,23.20
1550,26,-30,0X1C014,114708,True,21.50
1550,26,-30,0X1C018,114712,True,20.06
1550,26,-30,0X1C01C,114716,True,18.79
1550,26,-30,0X1C020,114720,True,17.71
1550,26,-30,0X1C024,114724,True,16.71
1550,26,-30,0X1C028,114728,True,15.82
1550,26,-30,0X1C02C,114732,True,15.03
1550,26,-30,0X1C030,114736,True,14.28
1550,26,-30,0X1C034,114740,True,13.60
1550,26,-30,0X1C038,114744,True,12.95
1550,26,-30,0X1C03C,114748,True,12.39
1550,26,-30,0X1C040,114752,True,11.83
1550,26,-30,0X1C044,114756,True,11.31
1550,26,-30,0X1C048,114760,True,10.82
1550,26,-30,0X1C04C,114764,True,10.37
1550,26,-30,0X1C050,114768,True,9.90
1550,26,-30,0X1C054,114772,True,9.49
1550,26,-30,0X1C058,114776,True,9.10
1550,26,-30,0X1C05C,114780,True,8.70
1550,26,-30,0X1C060,114784,True,8.33
1550,26,-30,0X1C064,114788,True,8.00
1550,26,-30,0X1C068,114792,True,7.64
1550,26,-30,0X1C06C,114796,True,7.32
1550,26,-30,0X1C070,114800,True,7.01
1550,26,-30,0X1C074,114804,True,6.72
1550,26,-30,0X1C078,114808,True,6.42
1550,26,-30,0X1C07C,114812,True,6.15
1550,26,-30,0X1C080,114816,True,5.88
1550,26,-30,0X1C084,114820,True,5.58
1550,26,-30,0X1C088,114824,True,5.33
1550,26,-30,0X1C08C,114828,True,5.07
1550,26,-30,0X1C090,114832,True,4.85
1550,26,-30,0X1C094,114836,True,4.58
1550,26,-30,0X1C098,114840,True,4.39
1550,26,-30,0X1C09C,114844,True,4.13
1550,26,-30,0X1C0A0,114848,True,3.94
1550,26,-30,0X1C0A4,114852,True,3.72
1550,26,-30,0X1C0A8,114856,True,3.49
1550,26,-30,0X1C0AC,114860,True,3.30
1550,26,-30,0X1C0B0,114864,True,3.10
1550,26,-30,0X1C0B4,114868,True,2.93
1550,26,-30,0X1C0B8,114872,True,2.73
1550,26,-30,0X1C0BC,114876,True,2.52
1550,26,-30,0X1C0C0,114880,True,2.36
1550,26,-30,0X1C0C4,114884,True,2.16
1550,26,-30,0X1C0C8,114888,True,2.01
1550,26,-30,0X1C0CC,114892,True,1.84
1550,26,-30,0X1C0D0,114896,True,1.68
1550,26,-30,0X1C0D4,114900,True,1.47
1550,26,-30,0X1C0D8,114904,True,1.29
1550,26,-30,0X1C0DC,114908,True,1.19
1550,26,-30,0X1C0E0,114912,True,1.02
1550,26,-30,0X1C0E4,114916,True,0.85
1550,26,-30,0X1C0E8,114920,True,0.70
1550,26,-30,0X1C0EC,114924,True,0.53
1550,26,-30,0X1C0F0,114928,True,0.39
1550,26,-30,0X1C0F4,114932,True,0.23
1550,26,-30,0X1C0F8,114936,True,0.09
1550,26,-30,0X1C0FC,114940,True,-0.04
1550,26,-30,0X1C100,114944,True,-0.16
1550,26,-30,0X1C104,114948,True,-0.26
1550,26,-30,0X1C108,114952,True,-0.44
1550,26,-30,0X1C10C,114956,True,-0.55
1550,26,-30,0X1C110,114960,True,-0.69
1550,26,-30,0X1C114,114964,True,-0.84
1550,26,-30,0X1C118,114968,True,-0.93
1550,26,-30,0X1C11C,114972,True,-1.11
1550,26,-30,0X1C120,114976,True,-1.21
1550,26,-30,0X1C124,114980,True,-1.32
1550,26,-30,0X1C128,114984,True,-1.47
1550,26,-30,0X1C12C,114988,True,-1.59
1550,26,-30,0X1C130,114992,True,-1.70
1550,26,-30,0X1C134,114996,True,-1.83
1550,26,-30,0X1C138,115000,True,-1.92
1550,26,-30,0X1C13C,115004,True,-2.04
1550,26,-30,0X1C140,115008,True,-2.13
1550,26,-25,0X1C000,114688,True,31.84
1550,26,-25,0X1C004,114692,True,30.42
1550,26,-25,0X1C008,114696,True,27.75
1550,26,-25,0X1C00C,114700,True,25.33
1550,26,-25,0X1C010,114704,True,23.30
1550,26,-25,0X1C014,114708,True,21.59
1550,26,-25,0X1C018,114712,True,20.09
1550,26,-25,0X1C01C,114716,True,18.83
1550,26,-25,0X1C020,114720,True,17.75
1550,26,-25,0X1C024,114724,True,16.75
1550,26,-25,0X1C028,114728,True,15.86
1550,26,-25,0X1C02C,114732,True,15.05
1550,26,-25,0X1C030,114736,True,14.31
1550,26,-25,0X1C034,114740,True,13.64
1550,26,-25,0X1C038,114744,True,12.98
1550,26,-25,0X1C03C,114748,True,12.39
1550,26,-25,0X1C040,114752,True,11.83
1550,26,-25,0X1C044,114756,True,11.33
1550,26,-25,0X1C048,114760,True,10.85
1550,26,-25,0X1C04C,114764,True,10.37
1550,26,-25,0X1C050,114768,True,9.93
1550,26,-25,0X1C054,114772,True,9.48
1550,26,-25,0X1C058,114776,True,9.11
1550,26,-25,0X1C05C,114780,True,8.72
1550,26,-25,0X1C060,114784,True,8.35
1550,26,-25,0X1C064,114788,True,8.02
1550,26,-25,0X1C068,114792,True,7.65
1550,26,-25,0X1C06C,114796,True,7.32
1550,26,-25,0X1C070,114800,True,7.01
1550,26,-25,0X1C074,114804,True,6.70
1550,26,-25,0X1C078,114808,True,6.41
1550,26,-25,0X1C07C,114812,True,6.13
1550,26,-25,0X1C080,114816,True,5.88
1550,26,-25,0X1C084,114820,True,5.59
1550,26,-25,0X1C088,114824,True,5.34
1550,26,-25,0X1C08C,114828,True,5.09
1550,26,-25,0X1C090,114832,True,4.83
1550,26,-25,0X1C094,114836,True,4.61
1550,26,-25,0X1C098,114840,True,4.37
1550,26,-25,0X1C09C,114844,True,4.11
1550,26,-25,0X1C0A0,114848,True,3.94
1550,26,-25,0X1C0A4,114852,True,3.71
1550,26,-25,0X1C0A8,114856,True,3.51
1550,26,-25,0X1C0AC,114860,True,3.30
1550,26,-25,0X1C0B0,114864,True,3.12
1550,26,-25,0X1C0B4,114868,True,2.93
1550,26,-25,0X1C0B8,114872,True,2.73
1550,26,-25,0X1C0BC,114876,True,2.55
1550,26,-25,0X1C0C0,114880,True,2.35
1550,26,-25,0X1C0C4,114884,True,2.17
1550,26,-25,0X1C0C8,114888,True,2.02
1550,26,-25,0X1C0CC,114892,True,1.82
1550,26,-25,0X1C0D0,114896,True,1.64
1550,26,-25,0X1C0D4,114900,True,1.49
1550,26,-25,0X1C0D8,114904,True,1.33
1550,26,-25,0X1C0DC,114908,True,1.18
1550,26,-25,0X1C0E0,114912,True,1.02
1550,26,-25,0X1C0E4,114916,True,0.88
1550,26,-25,0X1C0E8,114920,True,0.73
1550,26,-25,0X1C0EC,114924,True,0.57
1550,26,-25,0X1C0F0,114928,True,0.41
1550,26,-25,0X1C0F4,114932,True,0.25
1550,26,-25,0X1C0F8,114936,True,0.12
1550,26,-25,0X1C0FC,114940,True,-0.00
1550,26,-25,0X1C100,114944,True,-0.16
1550,26,-25,0X1C104,114948,True,-0.28
1550,26,-25,0X1C108,114952,True,-0.43
1550,26,-25,0X1C10C,114956,True,-0.58
1550,26,-25,0X1C110,114960,True,-0.72
1550,26,-25,0X1C114,114964,True,-0.82
1550,26,-25,0X1C118,114968,True,-0.95
1550,26,-25,0X1C11C,114972,True,-1.10
1550,26,-25,0X1C120,114976,True,-1.21
1550,26,-25,0X1C124,114980,True,-1.34
1550,26,-25,0X1C128,114984,True,-1.44
1550,26,-25,0X1C12C,114988,True,-1.59
1550,26,-25,0X1C130,114992,True,-1.70
1550,26,-25,0X1C134,114996,True,-1.82
1550,26,-25,0X1C138,115000,True,-1.93
1550,26,-25,0X1C13C,115004,True,-2.05
1550,26,-25,0X1C140,115008,True,-2.15
1550,26,-20,0X1C000,114688,True,32.49
1550,26,-20,0X1C004,114692,True,30.89
1550,26,-20,0X1C008,114696,True,28.01
1550,26,-20,0X1C00C,114700,True,25.47
1550,26,-20,0X1C010,114704,True,23.39
1550,26,-20,0X1C014,114708,True,21.63
1550,26,-20,0X1C018,114712,True,20.16
1550,26,-20,0X1C01C,114716,True,18.87
1550,26,-20,0X1C020,114720,True,17.79
1550,26,-20,0X1C024,114724,True,16.76
1550,26,-20,0X1C028,114728,True,15.87
1550,26,-20,0X1C02C,114732,True,15.06
1550,26,-20,0X1C030,114736,True,14.29
1550,26,-20,0X1C034,114740,True,13.63
1550,26,-20,0X1C038,114744,True,12.99
1550,26,-20,0X1C03C,114748,True,12.38
1550,26,-20,0X1C040,114752,True,11.82
1550,26,-20,0X1C044,114756,True,11.31
1550,26,-20,0X1C048,114760,True,10.83
1550,26,-20,0X1C04C,114764,True,10.38
1550,26,-20,0X1C050,114768,True,9.93
1550,26,-20,0X1C054,114772,True,9.49
1550,26,-20,0X1C058,114776,True,9.11
1550,26,-20,0X1C05C,114780,True,8.72
1550,26,-20,0X1C060,114784,True,8.35
1550,26,-20,0X1C064,114788,True,8.01
1550,26,-20,0X1C068,114792,True,7.67
1550,26,-20,0X1C06C,114796,True,7.32
1550,26,-20,0X1C070,114800,True,7.01
1550,26,-20,0X1C074,114804,True,6.70
1550,26,-20,0X1C078,114808,True,6.41
1550,26,-20,0X1C07C,114812,True,6.12
1550,26,-20,0X1C080,114816,True,5.88
1550,26,-20,0X1C084,114820,True,5.58
1550,26,-20,0X1C088,114824,True,5.35
1550,26,-20,0X1C08C,114828,True,5.07
1550,26,-20,0X1C090,114832,True,4.83
1550,26,-20,0X1C094,114836,True,4.59
1550,26,-20,0X1C098,114840,True,4.37
1550,26,-20,0X1C09C,114844,True,4.17
1550,26,-20,0X1C0A0,114848,True,3.93
1550,26,-20,0X1C0A4,114852,True,3.72
1550,26,-20,0X1C0A8,114856,True,3.48
1550,26,-20,0X1C0AC,114860,True,3.32
1550,26,-20,0X1C0B0,114864,True,3.12
1550,26,-20,0X1C0B4,114868,True,2.90
1550,26,-20,0X1C0B8,114872,True,2.73
1550,26,-20,0X1C0BC,114876,True,2.52
1550,26,-20,0X1C0C0,114880,True,2.35
1550,26,-20,0X1C0C4,114884,True,2.18
1550,26,-20,0X1C0C8,114888,True,2.00
1550,26,-20,0X1C0CC,114892,True,1.82
1550,26,-20,0X1C0D0,114896,True,1.68
1550,26,-20,0X1C0D4,114900,True,1.51
1550,26,-20,0X1C0D8,114904,True,1.34
1550,26,-20,0X1C0DC,114908,True,1.19
1550,26,-20,0X1C0E0,114912,True,1.03
1550,26,-20,0X1C0E4,114916,True,0.86
1550,26,-20,0X1C0E8,114920,True,0.71
1550,26,-20,0X1C0EC,114924,True,0.57
1550,26,-20,0X1C0F0,114928,True,0.40
1550,26,-20,0X1C0F4,114932,True,0.26
2150,0.5,-40,0X1C000,114688,True,34.52
2150,0.5,-40,0X1C010,114704,True,32.66
2150,0.5,-40,0X1C020,114720,True,31.7
2150,0.5,-40,0X1C030,114736,True,29.77
2150,0.5,-40,0X1C040,114752,True,27.96
2150,0.5,-40,0X1C050,114768,True,26.36
2150,0.5,-40,0X1C060,114784,True,25.0
2150,0.5,-40,0X1C070,114800,True,23.81
2150,0.5,-40,0X1C080,114816,True,22.73
2150,0.5,-40,0X1C090,114832,True,21.81
2150,0.5,-40,0X1C0A0,114848,True,20.87
2150,0.5,-40,0X1C0B0,114864,True,20.13
2150,0.5,-40,0X1C0C0,114880,True,19.36
2150,0.5,-40,0X1C0D0,114896,True,18.68
2150,0.5,-40,0X1C0E0,114912,True,18.07
2150,0.5,-40,0X1C0F0,114928,True,17.51
2150,0.5,-40,0X1C100,114944,True,16.91
2150,0.5,-40,0X1C110,114960,True,16.39
2150,0.5,-40,0X1C120,114976,True,15.87
2150,0.5,-40,0X1C130,114992,True,15.34
2150,0.5,-40,0X1C140,115008,True,14.91
2150,0.5,-40,0X1C150,115024,True,14.47
2150,0.5,-40,0X1C160,115040,True,14.05
2150,0.5,-40,0X1C170,115056,True,13.65
2150,0.5,-40,0X1C180,115072,True,13.23
2150,0.5,-40,0X1C190,115088,True,12.89
2150,0.5,-40,0X1C1A0,115104,True,12.5
2150,0.5,-40,0X1C1B0,115120,True,12.14
2150,0.5,-40,0X1C1C0,115136,True,11.81
2150,0.5,-40,0X1C1D0,115152,True,11.48
2150,0.5,-40,0X1C1E0,115168,True,11.14
2150,0.5,-40,0X1C1F0,115184,True,10.84
2150,0.5,-40,0X1C200,115200,True,10.51
2150,0.5,-40,0X1C210,115216,True,10.28
2150,0.5,-40,0X1C220,115232,True,9.97
2150,0.5,-40,0X1C230,115248,True,9.71
2150,0.5,-40,0X1C240,115264,True,9.42
2150,0.5,-40,0X1C250,115280,True,9.14
2150,0.5,-40,0X1C260,115296,True,8.92
2150,0.5,-40,0X1C270,115312,True,8.68
2150,0.5,-40,0X1C280,115328,True,8.44
2150,0.5,-40,0X1C290,115344,True,8.19
2150,0.5,-40,0X1C2A0,115360,True,7.95
2150,0.5,-40,0X1C2B0,115376,True,7.74
2150,0.5,-40,0X1C2C0,115392,True,7.5
2150,0.5,-40,0X1C2D0,115408,True,7.31
2150,0.5,-40,0X1C2E0,115424,True,7.09
2150,0.5,-40,0X1C2F0,115440,True,6.88
2150,0.5,-40,0X1C300,115456,True,6.74
2150,0.5,-40,0X1C310,115472,True,6.49
2150,0.5,-40,0X1C320,115488,True,6.3
2150,0.5,-40,0X1C330,115504,True,6.11
2150,0.5,-40,0X1C340,115520,True,5.94
2150,0.5,-40,0X1C350,115536,True,5.72
2150,0.5,-40,0X1C360,115552,True,5.59
2150,0.5,-40,0X1C370,115568,True,5.4
2150,0.5,-40,0X1C380,115584,True,5.23
2150,0.5,-40,0X1C390,115600,True,5.08
2150,0.5,-40,0X1C3A0,115616,True,4.88
2150,0.5,-40,0X1C3B0,115632,True,4.74
2150,0.5,-40,0X1C3C0,115648,True,4.58
2150,0.5,-40,0X1C3D0,115664,True,4.4
2150,0.5,-40,0X1C3E0,115680,True,4.28
2150,0.5,-40,0X1C3F0,115696,True,4.14
2150,0.5,-40,0X1C400,115712,True,3.96
2150,0.5,-40,0X1C410,115728,True,3.82
2150,0.5,-40,0X1C420,115744,True,3.67
2150,0.5,-40,0X1C430,115760,True,3.52
2150,0.5,-40,0X1C440,115776,True,3.35
2150,0.5,-40,0X1C450,115792,True,3.27
2150,0.5,-40,0X1C460,115808,True,3.17
2150,0.5,-40,0X1C470,115824,True,2.95
2150,0.5,-40,0X1C480,115840,True,2.86
2150,0.5,-40,0X1C490,115856,True,2.74
2150,0.5,-40,0X1C4A0,115872,True,2.59
2150,0.5,-40,0X1C4B0,115888,True,2.46
2150,0.5,-40,0X1C4C0,115904,True,2.35
2150,0.5,-40,0X1C4D0,115920,True,2.25
2150,0.5,-40,0X1C4E0,115936,True,2.11
2150,0.5,-40,0X1C4F0,115952,True,2.0
2150,0.5,-40,0X1C500,115968,True,1.89
2150,0.5,-40,0X1C510,115984,True,1.8
2150,0.5,-40,0X1C520,116000,True,1.64
2150,0.5,-40,0X1C530,116016,True,1.52
2150,0.5,-40,0X1C540,116032,True,1.42
2150,0.5,-40,0X1C550,116048,True,1.33
2150,0.5,-40,0X1C560,116064,True,1.23
2150,0.5,-40,0X1C570,116080,True,1.11
2150,0.5,-40,0X1C580,116096,True,1.0
2150,0.5,-40,0X1C590,116112,True,0.91
2150,0.5,-40,0X1C5A0,116128,True,0.78
2150,0.5,-40,0X1C5B0,116144,True,0.72
2150,0.5,-40,0X1C5C0,116160,True,0.6
2150,0.5,-40,0X1C5D0,116176,True,0.49
2150,0.5,-40,0X1C5E0,116192,True,0.44
2150,0.5,-40,0X1C5F0,116208,True,0.29
2150,0.5,-40,0X1C600,116224,True,0.26
2150,0.5,-40,0X1C610,116240,True,0.12
2150,0.5,-40,0X1C620,116256,True,0.01
2150,0.5,-40,0X1C630,116272,True,-0.07
2150,0.5,-40,0X1C640,116288,True,-0.19
2150,0.5,-40,0X1C650,116304,True,-0.3
2150,0.5,-40,0X1C660,116320,True,-0.35
2150,0.5,-40,0X1C670,116336,True,-0.42
2150,0.5,-40,0X1C680,116352,True,-0.46
2150,0.5,-40,0X1C690,116368,True,-0.61
